Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),1/118,0.8896320064521404,0.9720232617991176,0,0,0.4532237086584912,0.0530033242196595,RIPK2
GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),1/120,0.8936907722585571,0.9747326143352482,0,0,0.4455608330288637,0.0500790129912795,MARK1
GO_Biological_Process_2021,cellular response to lipopolysaccharide (GO:0071222),1/120,0.8936907722585571,0.9747326143352482,0,0,0.4455608330288637,0.0500790129912795,GSTP1
GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),1/121,0.8956639822643302,0.9749216821175232,0,0,0.4418251811594202,0.0486846973330577,ICAM1
GO_Biological_Process_2021,protein homooligomerization (GO:0051260),1/121,0.8956639822643302,0.9749216821175232,0,0,0.4418251811594202,0.0486846973330577,ALDOA
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),2/206,0.8960950625107669,0.9749216821175232,0,0,0.5189667147512956,0.0569352025841367,GRN;DHX9
GO_Biological_Process_2021,potassium ion transport (GO:0006813),1/122,0.8976006640710361,0.9749773243661138,0,0,0.4381512756018685,0.0473334842242973,AQP1
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),2/207,0.8976335854385197,0.9749773243661138,0,0,0.5164085864291885,0.0557686818466089,TSC2;PHB
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),1/123,0.89950149210895,0.9761973974791668,0,0,0.4345375980042765,0.0460238614389965,GRN
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),3/286,0.9006098476256725,0.9765918198819328,0,0,0.5603892718530962,0.058663306726975,NET1;ANO6;DNM1L
GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),1/124,0.9013671283217248,0.9766052109337034,0,0,0.4309826793920113,0.044754377821865,PSME1
KEGG_2021_Human,Non-alcoholic fatty liver disease,5/155,0.1593168441612333,0.9776052282334772,0,0,1.783974358974359,3.276911728027994,COX3;SDHA;COX5B;COX6C;COX5A
KEGG_2021_Human,Thyroid hormone signaling pathway,4/121,0.1851525053472494,0.9776052282334772,0,0,1.8277953401241072,3.08271473048951,TSC2;PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Synthesis and degradation of ketone bodies,1/10,0.169946460366191,0.9776052282334772,0,0,5.924516908212561,10.499854426089636,BDH2
KEGG_2021_Human,Parkinson disease,7/249,0.1782596401871466,0.9776052282334772,0,0,1.5492785717547144,2.671752801859294,COX3;VDAC2;VDAC1;COX5B;COX6C;SDHA;COX5A
KEGG_2021_Human,Ferroptosis,2/41,0.1747267577466333,0.9776052282334772,0,0,2.7376510864249286,4.775919677604012,TF;VDAC2
GO_Biological_Process_2021,circulatory system development (GO:0072359),1/126,0.9049954125877092,0.9781306404508274,0,0,0.4240434782608696,0.0423303116407479,TSC2
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),2/212,0.905013323315678,0.9781306404508274,0,0,0.5039833917218114,0.0503003716019856,GRN;GSTP1
GO_Biological_Process_2021,synapse organization (GO:0050808),1/126,0.9049954125877092,0.9781306404508274,0,0,0.4240434782608696,0.0423303116407479,PAK3
GO_Biological_Process_2021,positive regulation of GTPase activity (GO:0043547),2/214,0.9078238902950564,0.9795531853307152,0,0,0.4991774201840522,0.0482728888295767,NET1;DOCK8
GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),2/214,0.9078238902950564,0.9795531853307152,0,0,0.4991774201840522,0.0482728888295767,GRN;GPNMB
GO_Biological_Process_2021,DNA-dependent DNA replication (GO:0006261),1/129,0.9101897611222188,0.9804920105433268,0,0,0.4140412703804347,0.0389621830493612,PSME1
GO_Biological_Process_2021,muscle contraction (GO:0006936),1/129,0.9101897611222188,0.9804920105433268,0,0,0.4140412703804347,0.0389621830493612,ALDOA
GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),1/130,0.9118574810550044,0.9806769135874576,0,0,0.4108105830805527,0.0379061382508664,GRN
GO_Biological_Process_2021,protein glycosylation (GO:0006486),1/130,0.9118574810550044,0.9806769135874576,0,0,0.4108105830805527,0.0379061382508664,ALG9
GO_Biological_Process_2021,mRNA processing (GO:0006397),3/300,0.9173238387456724,0.9817237164045522,0,0,0.5335872385052713,0.0460457607315073,SF3B3;DHX9;SRRT
GO_Biological_Process_2021,regulation of cell motility (GO:2000145),1/133,0.9166775907796182,0.9817237164045522,0,0,0.4014122200263504,0.034922646318081,MACF1
GO_Biological_Process_2021,RNA metabolic process (GO:0016070),1/133,0.9166775907796182,0.9817237164045522,0,0,0.4014122200263504,0.034922646318081,DHX9
GO_Biological_Process_2021,regulation of cell adhesion (GO:0030155),1/133,0.9166775907796182,0.9817237164045522,0,0,0.4014122200263504,0.034922646318081,STX4
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),4/371,0.9138207190356272,0.9817237164045522,0,0,0.5752379530439327,0.0518409485931239,PAK1;GPNMB;RIPK2;ILK
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),2/219,0.9145140382849516,0.9817237164045522,0,0,0.4875500696894737,0.0435686738408441,GSTP1;AQP1
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),1/134,0.9182251441905284,0.9818867569606712,0,0,0.3983736515201046,0.0339863172085925,RIPK2
GO_Biological_Process_2021,cellular calcium ion homeostasis (GO:0006874),1/136,0.921234778919822,0.9819014594828348,0,0,0.3924315619967793,0.0321952257656082,VAPB
GO_Biological_Process_2021,organic substance transport (GO:0071702),1/136,0.921234778919822,0.9819014594828348,0,0,0.3924315619967793,0.0321952257656082,PICK1
GO_Biological_Process_2021,ribonucleoprotein complex assembly (GO:0022618),1/136,0.921234778919822,0.9819014594828348,0,0,0.3924315619967793,0.0321952257656082,DHX9
GO_Biological_Process_2021,innate immune response (GO:0045087),3/302,0.91949107547598,0.9819014594828348,0,0,0.5299632655299085,0.0444824353339903,RIPK2;PHB;PHB2
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),3/306,0.923671011544256,0.9836983721645164,0,0,0.5228588432613753,0.0415146360111728,SYT5;BRSK1;CPLX1
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),4/384,0.9263486276676356,0.9857492296041154,0,0,0.555183850036049,0.0424741336008654,ATAD1;CD63;PICK1;PHB
GO_Biological_Process_2021,apoptotic process (GO:0006915),2/231,0.9287592126732584,0.986614565019293,0,0,0.4617160263198601,0.0341234754760671,TSC2;VDAC1
GO_Biological_Process_2021,negative regulation of DNA-binding transcription factor activity (GO:0043433),1/143,0.9309246505941003,0.986614565019293,0,0,0.3729523882424985,0.026694790276496,PHB2
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),1/143,0.9309246505941003,0.986614565019293,0,0,0.3729523882424985,0.026694790276496,PSME1
GO_Biological_Process_2021,neuron development (GO:0048666),1/143,0.9309246505941003,0.986614565019293,0,0,0.3729523882424985,0.026694790276496,TBCD
GO_Biological_Process_2021,regulation of small GTPase mediated signal transduction (GO:0051056),1/141,0.9282843220117654,0.986614565019293,0,0,0.378319099378882,0.0281534524870529,NET1
GO_Biological_Process_2021,positive regulation of intracellular protein transport (GO:0090316),1/148,0.9371090154558824,0.9908177780246522,0,0,0.3601745045844424,0.0233953720508876,MFF
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),1/150,0.9394252464413748,0.9908177780246522,0,0,0.3553034724248614,0.0222018589820211,AQP1
GO_Biological_Process_2021,axonogenesis (GO:0007409),2/240,0.9379411646964724,0.9908177780246522,0,0,0.4440500996038742,0.028449426713655,BRSK1;PAK3
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),3/323,0.9393112878909444,0.9908177780246522,0,0,0.4946465163934426,0.0309689996080442,GSTP1;PDK2;AQP1
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),3/321,0.937638123508371,0.9908177780246522,0,0,0.4978090524796371,0.0320545223832664,HECW2;CUL2;PSME1
GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),1/150,0.9394252464413748,0.9908177780246522,0,0,0.3553034724248614,0.0222018589820211,GPNMB
GO_Biological_Process_2021,anterograde trans-synaptic signaling (GO:0098916),2/244,0.9416518927190894,0.992367870863928,0,0,0.4366203526471052,0.0262494467778026,SYT5;CPLX1
GO_Biological_Process_2021,skeletal system development (GO:0001501),1/158,0.9478699211105172,0.9931855262472384,0,0,0.3370603710883412,0.0180455382013454,PRDX1
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),7/625,0.9451062535511188,0.9931855262472384,0,0,0.5949105115414186,0.0335874101800824,GRN;PAK1;RIPK2;LMAN2;NAMPT;STX4;PHB
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),5/482,0.9450074037430016,0.9931855262472384,0,0,0.5515815421475799,0.0311988402831269,DHX9;DOCK8;STX4;PHB;ICAM1
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),1/159,0.9488393399191576,0.9931855262472384,0,0,0.3349098789212988,0.0175880564627489,GSTP1
GO_Biological_Process_2021,protein autophosphorylation (GO:0046777),1/159,0.9488393399191576,0.9931855262472384,0,0,0.3349098789212988,0.0175880564627489,PAK1
GO_Biological_Process_2021,regulation of canonical Wnt signaling pathway (GO:0060828),2/253,0.9492459682591836,0.9931855262472384,0,0,0.420769239119815,0.0219167450211356,PSME1;ILK
GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),3/335,0.9485094121342824,0.9931855262472384,0,0,0.4764714596089275,0.0251879806800757,DHX9;RIPK2;PHB
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),1/156,0.945875780377231,0.9931855262472384,0,0,0.3414446002805049,0.0189993532179465,SMOC1
GO_Biological_Process_2021,cellular response to growth factor stimulus (GO:0071363),1/158,0.9478699211105172,0.9931855262472384,0,0,0.3370603710883412,0.0180455382013454,HSPB1
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),1/161,0.950724569175199,0.9939393223195262,0,0,0.3306895380434783,0.0167100335968673,PHB
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),1/162,0.9516410386164986,0.9941047024910198,0,0,0.3286186875506346,0.0162887659060167,HBS1L
GO_Biological_Process_2021,heart development (GO:0007507),1/164,0.9534232894941748,0.994381807897266,0,0,0.3245532141904508,0.0154799902866796,TSC2
GO_Biological_Process_2021,double-strand break repair (GO:0006302),1/164,0.9534232894941748,0.994381807897266,0,0,0.3245532141904508,0.0154799902866796,TONSL
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),1/165,0.9542896941521494,0.9944942679121364,0,0,0.3225576617179215,0.0150918249723863,PSME1
GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),1/170,0.9583864657759243,0.9955443550718596,0,0,0.3129341394391561,0.0133010069276566,ICAM1
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.9591607762414543,0.9955443550718596,0,0,0.3110773657289002,0.0129708586153625,RIPK2
GO_Biological_Process_2021,central nervous system development (GO:0007417),2/268,0.959853596346934,0.9955443550718596,0,0,0.3967343426686607,0.016255995273334,GSTP1;CAPG
GO_Biological_Process_2021,protein deubiquitination (GO:0016579),2/267,0.9592180268847073,0.9955443550718596,0,0,0.398252017891111,0.0165819721872359,PSME1;OTUB1
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),3/350,0.9581861518173744,0.9955443550718596,0,0,0.4555203855057401,0.0194567364850387,BRSK1;PAK1;OTUB1
GO_Biological_Process_2021,nuclear-transcribed mRNA catabolic process (GO:0000956),1/171,0.9591607762414543,0.9955443550718596,0,0,0.3110773657289002,0.0129708586153625,PYM1
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),4/437,0.9621495228887652,0.9963491504795984,0,0,0.4858869309373912,0.0187481470249798,NET1;PAK1;HSPB1;PAK3
GO_Biological_Process_2021,neuron differentiation (GO:0030182),1/174,0.9613985449664524,0.9963491504795984,0,0,0.305635838150289,0.0120317328330586,BRSK1
GO_Biological_Process_2021,protein modification by small protein removal (GO:0070646),2/276,0.9646076053054248,0.9967935544493184,0,0,0.3849917460570019,0.0138727490597523,PSME1;OTUB1
GO_Biological_Process_2021,RNA processing (GO:0006396),1/179,0.964859664833093,0.9967935544493184,0,0,0.2969742305813385,0.0106235442993142,SF3B3
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),1/178,0.9641931378255156,0.9967935544493184,0,0,0.2986674035863424,0.0108905048647502,PSME1
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),1/182,0.9667859082820904,0.997997106895922,0,0,0.2920069661301945,0.0098634714226233,GPNMB
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.8565493519780197,0.9999134247067548,0,0,0.5151962853524694,0.0797747147927943,ICAM1
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.8565493519780197,0.9999134247067548,0,0,0.5151962853524694,0.0797747147927943,PAK1
KEGG_2021_Human,Longevity regulating pathway,1/102,0.8510770684266656,0.9999134247067548,0,0,0.5254520017219113,0.0847304974151708,TSC2
KEGG_2021_Human,RNA transport,2/186,0.8604605295542228,0.9999134247067548,0,0,0.5759684871460727,0.0865608833539148,XPOT;PYM1
KEGG_2021_Human,Phosphatidylinositol signaling system,3/97,0.2659224922321745,0.9999134247067548,0,0,1.7036100453435647,2.25651735890556,PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Shigellosis,6/246,0.3024305065680858,0.9999134247067548,0,0,1.3354683195592287,1.597091582393689,RIPK2;ILK;VDAC1;PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Fatty acid biosynthesis,1/18,0.2849086801184325,0.9999134247067548,0,0,3.135230179028133,3.936552908829248,MECR
KEGG_2021_Human,Arginine and proline metabolism,1/50,0.6063398885560332,0.9999134247067548,0,0,1.0859582963620231,0.5433207667028247,SMS
KEGG_2021_Human,Proteasome,1/46,0.5758208281061391,0.9999134247067548,0,0,1.1827294685990335,0.6528178542291806,PSME1
KEGG_2021_Human,T cell receptor signaling pathway,2/104,0.5746459815320691,0.9999134247067548,0,0,1.043383020783245,0.5780353538479104,PAK1;PAK3
KEGG_2021_Human,Mineral absorption,2/60,0.3039378979181429,0.9999134247067548,0,0,1.839049140279996,2.1901822530042723,TF;HMOX2
KEGG_2021_Human,HIF-1 signaling pathway,3/109,0.3263276035975098,0.9999134247067548,0,0,1.509820600061862,1.6907778579829935,TF;CUL2;ALDOA
KEGG_2021_Human,Huntington disease,7/306,0.3359941216626875,0.9999134247067548,0,0,1.2502448308357508,1.3635940453739046,COX3;VDAC2;VDAC1;COX5B;COX6C;SDHA;COX5A
KEGG_2021_Human,Thiamine metabolism,1/15,0.2437875973969537,0.9999134247067548,0,0,3.8076475155279503,5.374334300494412,NFS1
KEGG_2021_Human,Malaria,1/50,0.6063398885560332,0.9999134247067548,0,0,1.0859582963620231,0.5433207667028247,ICAM1
KEGG_2021_Human,Alzheimer disease,7/369,0.5235979960392703,0.9999134247067548,0,0,1.0292955038002505,0.6659861734631678,COX3;VDAC2;VDAC1;COX5B;COX6C;SDHA;COX5A
KEGG_2021_Human,Various types of N-glycan biosynthesis,1/39,0.516626928395109,0.9999134247067548,0,0,1.4011012585812357,0.9253352917809864,ALG9
KEGG_2021_Human,Cell adhesion molecules,3/148,0.5161428866735841,0.9999134247067548,0,0,1.1015262860373092,0.7285182459422259,CD99;JAM2;ICAM1
KEGG_2021_Human,Amyotrophic lateral sclerosis,7/364,0.5091706323282901,0.9999134247067548,0,0,1.0439822337774889,0.7046588682735141,VAPB;COX3;VDAC1;COX5B;COX6C;SDHA;COX5A
KEGG_2021_Human,African trypanosomiasis,1/37,0.4982490199260528,0.9999134247067548,0,0,1.4790911835748792,1.0304166928796366,ICAM1
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,1/35,0.4791743439643374,0.9999134247067548,0,0,1.5662563938618923,1.1522803769921686,NAMPT
KEGG_2021_Human,ErbB signaling pathway,2/85,0.46686670853132,0.9999134247067548,0,0,1.2834772331834148,0.977639346373366,PAK1;PAK3
KEGG_2021_Human,Calcium signaling pathway,5/240,0.4554136602540651,0.9999134247067548,0,0,1.133738601823708,0.8917411104994258,VDAC2;VDAC1;PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Synaptic vesicle cycle,2/78,0.4232652131011173,0.9999134247067548,0,0,1.4021941775419475,1.2055452991101163,STX1B;CPLX1
KEGG_2021_Human,Lysosome,3/128,0.4214008405718771,0.9999134247067548,0,0,1.2790819672131148,1.1053452650017066,AP3M2;CD63;AP3D1
KEGG_2021_Human,Butanoate metabolism,1/28,0.4065365549064871,0.9999134247067548,0,0,1.9730273752012883,1.7758852974887318,BDH2
KEGG_2021_Human,Amoebiasis,2/102,0.5640770742382744,0.9999134247067548,0,0,1.064359673024523,0.6094144366759733,PRDX1;HSPB1
KEGG_2021_Human,Vasopressin-regulated water reabsorption,1/44,0.5596876696024028,0.9999134247067548,0,0,1.237866531850354,0.7184285012543811,STX4
KEGG_2021_Human,Cellular senescence,3/156,0.5516721278119285,0.9999134247067548,0,0,1.0435015536269152,0.620676164683649,TSC2;VDAC2;VDAC1
KEGG_2021_Human,Porphyrin and chlorophyll metabolism,1/43,0.5513930606749786,0.9999134247067548,0,0,1.2674042443064182,0.754495081564532,HMOX2
